2017-10-04 10:26:51,942 INFO 64, 3897
2017-10-04 10:27:51,948 INFO 63, 3909
2017-10-04 10:28:51,953 INFO 64, 3894
2017-10-04 10:29:51,958 INFO 62, 3894
2017-10-04 10:30:51,963 INFO 61, 3900
2017-10-04 10:31:51,968 INFO 61, 3894
2017-10-04 10:32:51,973 INFO 61, 3885
2017-10-04 10:33:51,979 INFO 60, 3891
2017-10-04 10:34:51,984 INFO 61, 3879
2017-10-04 10:35:51,989 INFO 59, 3882
2017-10-04 10:36:51,994 INFO 58, 3879
2017-10-04 10:37:52,098 INFO 59, 3888
2017-10-04 10:38:52,152 INFO 58, 3876
2017-10-04 10:39:52,157 INFO 58, 3870
2017-10-04 10:40:52,162 INFO 58, 3876
2017-10-04 10:41:52,167 INFO 58, 3864
2017-10-04 10:42:52,172 INFO 57, 3864
2017-10-04 10:43:52,178 INFO 57, 3867
2017-10-04 10:44:52,183 INFO 57, 3870
2017-10-04 10:45:52,188 INFO 56, 3855
2017-10-04 10:46:52,193 INFO 57, 3867
2017-10-04 10:47:52,199 INFO 57, 3849
2017-10-04 10:48:52,204 INFO 55, 3855
2017-10-04 10:49:52,209 INFO 55, 3849
2017-10-04 10:50:52,263 INFO 53, 3849
2017-10-04 10:51:52,318 INFO 55, 3849
2017-10-04 10:52:52,372 INFO 55, 3849
2017-10-04 10:53:52,378 INFO 52, 3840
2017-10-04 10:54:52,383 INFO 52, 3843
2017-10-04 10:55:52,388 INFO 51, 3834
2017-10-04 10:56:52,393 INFO 51, 3840
2017-10-04 10:57:52,398 INFO 51, 3834
2017-10-04 10:58:52,403 INFO 51, 3834
2017-10-04 10:59:52,409 INFO 50, 3831
2017-10-04 11:00:52,463 INFO 51, 3828
2017-10-04 11:01:52,468 INFO 50, 3822
2017-10-04 11:02:52,473 INFO 49, 3822
2017-10-04 11:03:52,478 INFO 49, 3819
2017-10-04 11:04:52,484 INFO 48, 3822
2017-10-04 11:05:52,489 INFO 44, 3813
2017-10-04 11:06:52,494 INFO 44, 3813
2017-10-04 11:07:52,499 INFO 44, 3810
2017-10-04 11:08:52,504 INFO 45, 3819
2017-10-04 11:09:52,509 INFO 44, 3810
2017-10-04 11:10:52,614 INFO 38, 3793
2017-10-04 11:11:52,618 INFO 41, 3793
2017-10-04 11:12:52,623 INFO 38, 3802
2017-10-04 11:13:52,677 INFO 38, 3802
2017-10-04 11:14:52,683 INFO 37, 3790
2017-10-04 11:15:52,688 INFO 30, 3790
2017-10-04 11:16:52,742 INFO 33, 3784
2017-10-04 11:17:52,797 INFO 37, 3784
2017-10-04 11:18:52,853 INFO 33, 3775
2017-10-04 11:19:52,907 INFO 30, 3784
2017-10-04 11:20:52,913 INFO 28, 3775
2017-10-04 11:21:52,918 INFO 30, 3781
2017-10-04 11:22:52,923 INFO 25, 3761
2017-10-04 11:23:52,928 INFO 27, 3767
2017-10-04 11:24:52,983 INFO 28, 3761
2017-10-04 11:25:53,037 INFO 23, 3758
2017-10-04 11:26:53,042 INFO 23, 3764
2017-10-04 11:27:53,047 INFO 23, 3753
2017-10-04 11:28:53,053 INFO 22, 3755
2017-10-04 11:29:53,058 INFO 23, 3755
2017-10-04 11:30:53,063 INFO 23, 3747
2017-10-04 11:31:53,118 INFO 23, 3747
2017-10-04 11:32:53,173 INFO 22, 3747
2017-10-04 11:33:53,178 INFO 22, 3744
2017-10-04 11:34:53,183 INFO 20, 3744
2017-10-04 11:35:53,187 INFO 19, 3713
